20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            3.1e+02      -544.17391       631.32862          -231.73913                         242.57971       6939.0457       0.0250487           27809
            3.1e+02      -482.84615       524.36822          -178.55769                         178.76923       3103.8287       0.0253641           34622
            3.1e+02      -497.41627       846.91386          -169.77033                         176.16268       6093.7101       0.0240804           35504
            3.1e+02      -512.17143       425.16686          -226.53333                         226.53333       1692.9926        0.025692           33489
            3.1e+02      -506.48341       305.15624           223.06161                         223.06161       935.23341       0.0298551           33372
            3.1e+02       -483.9434       388.87523          -150.43396                         150.43396       1823.9467       0.0288892           35658
            3.1e+02      -493.05164       394.56543          -139.99061                         162.95775       6262.0892       0.0287782           34606
            3.1e+02      -464.91589       390.41771           132.65421                         139.14019       2843.8559       0.0275102           36069
            3.2e+02      -516.35349       678.33748           234.98605                         234.98605        2350.215       0.0253262           33366
            3.2e+02      -495.40741       525.86496           166.65741                         166.89815         3550.09       0.0256616           32975
            3.2e+02       -503.9447       777.40602          -199.06912                         202.36866       4170.8601       0.0253947           35768
            3.2e+02      -488.51376        382.1662          -185.33028                         185.33028       1544.5608       0.0268107           36427
            3.2e+02      -479.83562       644.93443          -177.03196                         177.21461       3564.2366       0.0259394           35639
            3.2e+02          -462.2       341.36932          -21.463636                         80.954545       3307.5241       0.0262526           38496
            3.2e+02       -483.8371       690.85764            131.8914                         142.98643       5589.7688       0.0286688           36164
            3.2e+02      -475.67568       613.37013           100.72973                         132.42342       6591.7076       0.0289673           37849
            3.2e+02      -496.01794       540.24658          -201.73991                         201.86547       3045.6445        0.027113           36442
            3.2e+02      -508.39286       365.42459          -212.84821                         212.84821       1715.3029       0.0282705           35409
            3.2e+02      -481.29778       750.01624          -125.99111                         135.89333       5510.4666       0.0331926           37629
            3.3e+02      -459.39823       553.03448          -55.451327                         93.345133       5988.9011       0.0268523           40387
